,model,n_params,val_acc,val_loss,perplex,dists_mean,dists_std,sims_mean,sims_std,norms_mean,norms_std,norms_scl_mean,norms_scl_std,norms_log_mean,norms_log_std,norms_logscl_mean,norms_logscl_std,misses,matches,matches_mean,matches_std,cdnv_mean,cdnv_std,interfere_mean,interfere_std,log_dist_mean,log_dist_std
174,08x0768_01L@0,96856320,0.6147721340508472,1.5049445629119873,4.503903940048373,0.1364900469779968,0.558178186416626,0.2566166520118713,0.2420639991760254,853.1458740234375,414.64404296875,30.785249710083008,14.962178230285645,6.639337539672852,0.4653741419315338,3.3174428939819336,0.4653741419315338,3427912,1286279,44.00092315673828,744.4439086914062,0.0006663662497885,0.010858679190278,0.0007861626800149,0.1619868725538253,-0.3054772019386291,0.1064880713820457
175,08x0768_01d@0,96856320,0.6123719597704063,1.518330216407776,4.564596939072179,0.1479778289794922,0.5689523220062256,0.2453522831201553,0.2323525995016098,794.1061401367188,385.67779541015625,28.65484046936035,13.916949272155762,6.567322731018066,0.4664596021175384,3.2454280853271484,0.4664596021175384,3482573,1231618,42.13108444213867,704.2799072265625,0.0007222802378237,0.011089514940977,0.0008638310828246,0.1657919883728027,-0.3003537058830261,0.1101871356368064
176,08x0768_03d@2,96856320,0.6506315650812082,1.3008487224578855,3.672412204031541,0.1416999995708465,0.5323922038078308,0.2694939970970154,0.2194244712591171,1030.1417236328125,501.4915771484375,37.17203903198242,18.096019744873047,6.826502323150635,0.4689893722534179,3.5046074390411377,0.4689893722534179,3387655,1326536,45.37803268432617,807.6296997070312,0.0005304915830492,0.0086422162130475,0.0010199233656749,0.1545446217060089,-0.3045765161514282,0.1064528077840805
177,08x0768_10L@5,96856320,0.6684995527381821,1.2018829584121704,3.3263744543126075,0.3759221136569977,0.565217912197113,0.308782160282135,0.2281642854213714,2383.91357421875,1189.2894287109375,86.0220718383789,42.9147834777832,7.663778305053711,0.4691433310508728,4.341883659362793,0.4691433310508728,3169871,1544320,52.82796859741211,999.6483154296876,0.0002315668971277,0.0029483898542821,0.0006604813388548,0.1338194608688354,-0.3250019550323486,0.084996148943901
178,08x0768_10L@9,96856320,0.6816581926974035,1.1465181112289429,3.147215555314527,0.2433406263589859,0.4828311800956726,0.3112681806087494,0.2309799492359161,2841.150146484375,1459.7078857421875,102.52118682861328,52.67267227172852,7.834386825561523,0.4774327874183655,4.5124921798706055,0.4774327874183655,3079790,1634401,55.90945053100586,1081.641845703125,0.0002013979537878,0.0019827291835099,0.0005963740404695,0.1213232353329658,-0.3309107422828674,0.0750226601958274
179,08x0768_10d@5,96856320,0.6665792011906052,1.2143789529800415,3.368201603062246,0.125696450471878,0.5524197816848755,0.2546630799770355,0.1873317062854766,1277.6748046875,613.5681762695312,46.104122161865234,22.14023399353028,7.044212341308594,0.464675635099411,3.7223174571990967,0.464675635099411,3361276,1352915,46.28040313720703,857.1819458007812,0.0004212556232232,0.0069900234229862,0.0014742552302777,0.1724376082420349,-0.3064467906951904,0.119284801185131
180,08x0768_10d@9,96856320,0.6742726984046848,1.1824015378952026,3.2621990979933746,0.2247419953346252,0.6346971988677979,0.2508327066898346,0.1831746250391006,1382.077880859375,674.0052490234375,49.8714485168457,24.321069717407227,7.121411323547363,0.4656614065170288,3.7995176315307617,0.4656614065170288,3353077,1361114,46.56087112426758,873.2401733398438,0.000396621733671,0.0057196011766791,0.0011546502355486,0.1634925305843353,-0.3108571171760559,0.1095747947692871
181,08x1024_01L@0,154307584,0.6223372967143598,1.4637523889541626,4.322147516135255,-0.1978102177381515,0.5852398872375488,0.2348327487707138,0.216261401772499,1031.6436767578125,493.3253173828125,32.23886489868164,15.41641616821289,6.832738399505615,0.458209216594696,3.367002487182617,0.4582092463970184,3474106,1240085,42.42072296142578,708.4169311523438,0.000540790031664,0.0083961151540279,0.0007324017351493,0.1662293523550033,-0.3085185289382934,0.1089065596461296
182,08x1024_01d@0,154307584,0.6204404908446556,1.4725110530853271,4.360170024673411,-0.2037266492843628,0.595946192741394,0.2229588776826858,0.2058758288621902,969.1588745117188,459.8609313964844,30.28621482849121,14.370654106140137,6.771252632141113,0.456715315580368,3.3055169582366943,0.456715315580368,3519120,1195071,40.880889892578125,669.8936767578125,0.0005727419629693,0.0108283385634422,0.0007952883606776,0.1698962450027465,-0.3048757016658783,0.1122764572501182
183,08x1024_03d@2,154307584,0.6590698269350251,1.2583194971084597,3.519501981628321,-0.2422860860824585,0.582654595375061,0.2415810376405716,0.1922991126775741,1289.1669921875,599.6027221679688,40.286468505859375,18.737585067749023,7.061449527740479,0.4449073374271393,3.59571385383606,0.4449073374271393,3418584,1295607,44.32001495361328,770.2040405273438,0.0003981691261287,0.006632599979639,0.0006947419024072,0.1584880203008651,-0.3204779028892517,0.1035487651824951
184,08x1024_10L@5,154307584,0.6759537749555018,1.1662253141403198,3.2098535535055386,1.174565672874451,1.2179292440414429,0.2913444638252258,0.2127059996128082,2905.97265625,1440.395751953125,90.8116455078125,45.01236724853516,7.8639702796936035,0.4640912413597107,4.398233890533447,0.4640912413597107,3195246,1518945,51.95994186401367,983.5034790039062,0.0001891299907583,0.002176493871957,0.000519857450854,0.1345100700855255,-0.3281504213809967,0.0855235382914543
185,08x1024_10L@9,154307584,0.6881682544443528,1.1202247142791748,3.065542997184084,1.8119395971298216,1.8836864233016968,0.3019590973854065,0.2188590466976165,3450.82421875,1808.3531494140625,107.8382568359375,56.51103591918945,8.025753021240234,0.4820151329040527,4.560017108917236,0.4820151329040527,3080583,1633608,55.88232421875,1085.1583251953125,0.0001722715096548,0.0014673105906695,0.0004991747555322,0.1189893633127212,-0.3327306509017944,0.0735539346933364
186,08x1024_10d@5,154307584,0.6736910565242634,1.1798776388168335,3.253976018173412,0.4326269626617431,0.7964648008346558,0.2281536161899566,0.164376676082611,1703.572509765625,774.1862182617188,53.23664093017578,24.19331932067871,7.345643043518066,0.4316084086894989,3.8799080848693848,0.4316084086894989,3402787,1311404,44.86039733886719,836.7532348632812,0.0002930766204372,0.0045664943754673,0.0006661547813564,0.1695031225681305,-0.3220659494400024,0.1096961945295333
187,08x1024_10d@9,154307584,0.6794947479350334,1.1611756086349487,3.193685594417236,1.0460125207901,1.2763888835906982,0.2308915555477142,0.1635567396879196,1848.549072265625,888.4884643554688,57.76715850830078,27.7652645111084,7.419029712677002,0.4472520053386688,3.953293800354004,0.4472520053386688,3366768,1347423,46.092533111572266,876.6383056640625,0.0002903346612583,0.0035546806175261,0.0005578289274126,0.1541843861341476,-0.322652131319046,0.0983520895242691
188,12x0064_01L@0,3945152,0.4041925306746091,2.97365665435791,19.563325282158168,0.2546499073505401,0.2814415693283081,0.1800644099712371,0.3007350862026214,147.41648864746094,67.53112030029297,18.427061080932617,8.441390037536621,4.8811140060424805,0.4890888929367065,2.80167293548584,0.4890888929367065,4195358,518833,17.74819564819336,442.7763977050781,0.0109868049621582,0.8374742865562439,0.0019618012011051,0.279747873544693,-0.2334622889757156,0.2119663953781128
189,12x0064_01d@0,3945152,0.4041776820489237,2.9666121006011963,19.4259946699154,0.2578426897525787,0.2827012836933136,0.1768230199813842,0.2945596873760223,142.19456481933594,65.83354187011719,17.774320602416992,8.229192733764648,4.843249320983887,0.4923097193241119,2.763808250427246,0.4923097193241119,4211031,503160,17.212055206298828,429.4725341796875,0.0112512521445751,0.7705141305923462,0.0020674224942922,0.2790380716323852,-0.2361501008272171,0.2102643698453903
190,12x0064_03d@2,3945152,0.4732965497521234,2.410952091217041,11.14456673962797,0.2537997364997864,0.2553116083145141,0.2335876822471618,0.2944404780864715,321.4243469238281,148.3289794921875,40.17804336547852,18.54112243652344,5.663921356201172,0.4757215082645416,3.584479570388794,0.4757215082645416,4068456,645735,22.08924865722656,440.7209777832031,0.0024264669045805,0.0467958860099315,0.0019409701926633,0.2434117197990417,-0.2238435447216034,0.1830470860004425
191,12x0064_10L@5,3945152,0.5063644391536198,2.1733293533325195,8.787492057823622,0.2545089721679687,0.2348745763301849,0.2844040095806122,0.2936399579048157,1294.781494140625,547.231201171875,161.84768676757812,68.40390014648438,7.074050426483154,0.4378413558006286,4.994608402252197,0.4378413558006286,3895852,818339,27.993671417236328,513.9585571289062,0.0004505442338995,0.0099811255931854,0.001360633643344,0.2393051981925964,-0.2696020603179931,0.1698701381683349
192,12x0064_10L@9,3945152,0.5183290374845071,2.1053996086120605,8.21038329400981,0.2573651075363159,0.2391301393508911,0.2866352200508117,0.2939211726188659,1640.9034423828125,687.2821044921875,205.1129302978516,85.91026306152344,7.312746047973633,0.4333531558513641,5.23330545425415,0.4333531558513641,3870129,844062,28.87360191345215,512.42431640625,0.0003358131798449,0.0076486384496092,0.0012879953719675,0.2350837290287017,-0.2775630056858063,0.1658606231212616
193,12x0064_10d@5,3945152,0.506536471088347,2.174479484558105,8.797604641118076,0.3174682259559631,0.2611438930034637,0.2437272667884826,0.26838219165802,527.4562377929688,244.7142639160156,65.9320297241211,30.58928298950196,6.160699367523193,0.4700234234333038,4.0812578201293945,0.4700234234333038,4011535,702656,24.03639793395996,435.599853515625,0.0011463621631264,0.0228212568908929,0.0029507654253393,0.248529240489006,-0.1780797392129898,0.2002204805612564
194,12x0064_10d@9,3945152,0.514694306039933,2.1265082359313965,8.38553532098988,0.3421983420848846,0.2698718309402466,0.2398047000169754,0.2632206082344055,579.19384765625,267.4288635253906,72.39923095703125,33.42860794067383,6.2554850578308105,0.4672419726848602,4.176042556762695,0.4672419726848602,4005411,708780,24.245885848999023,428.6394958496094,0.0010002641938626,0.0217435006052255,0.0028834473341703,0.2470082491636276,-0.1744507551193237,0.200750321149826
195,12x0128_01L@0,9069952,0.4946832374501007,2.3052878379821777,10.027064006961076,0.0750899612903595,0.3191356360912323,0.2240592092275619,0.3040682673454284,263.52508544921875,121.06636810302734,23.29255104064941,10.70085620880127,5.46851921081543,0.4666911363601684,3.042503833770752,0.4666911363601684,3873677,840514,28.75223159790039,554.0430908203125,0.0030013711657375,0.0684701427817344,0.0009737604414112,0.2228119969367981,-0.2699779868125915,0.1573447436094284
196,12x0128_01d@0,9069952,0.4944329320456888,2.3029134273529053,10.00328388266485,0.0741851329803466,0.3245840668678283,0.2195852547883987,0.2979460656642914,251.3304443359375,116.42303466796876,22.21468544006348,10.29043960571289,5.419464111328125,0.4702411293983459,2.993448734283448,0.4702411293983459,3898115,816076,27.916259765625,539.0267333984375,0.0031712830532342,0.0664124935865402,0.0010325143812224,0.224110871553421,-0.2684821188449859,0.1581627130508422
197,12x0128_03d@2,9069952,0.549278452247138,1.903944969177246,6.712322183815185,0.0689085274934768,0.2875457406044006,0.263374924659729,0.2825661897659302,493.9483947753906,221.098861694336,43.659278869628906,19.54256248474121,6.102891445159912,0.4511537551879883,3.6768765449523926,0.4511537849903106,3807976,906215,30.999727249145508,521.3331298828125,0.0011576587567105,0.0242322646081447,0.0012379072140902,0.2109351456165313,-0.2594285607337951,0.1521081328392028
198,12x0128_10L@5,9069952,0.5749479078392471,1.7313511371612549,5.648280356566301,-0.0371381789445877,0.246683269739151,0.2944149971008301,0.2792428433895111,1773.7017822265625,739.2847290039062,156.77456665039062,65.34415435791016,7.395121097564697,0.4176311790943146,4.969106197357178,0.4176311790943146,3660740,1053451,36.03636169433594,587.963623046875,0.0002677468000911,0.0048598931171,0.0007444668444804,0.1953393816947937,-0.3065779507160187,0.1319504976272583
199,12x0128_10L@9,9069952,0.587377904523761,1.6646065711975098,5.283594122684812,-0.0766124725341796,0.2469845116138458,0.2965617179870605,0.2818684577941894,2217.924072265625,918.8326416015624,196.0386657714844,81.21409606933594,7.620218276977539,0.4130723774433136,5.194203853607178,0.4130723774433136,3632397,1081794,37.00591659545898,595.9005737304688,0.0002071891940431,0.003981249872595,0.0006275886553339,0.1889504194259643,-0.3124606907367706,0.1260089427232742
200,12x0128_10d@5,9069952,0.5727138260432592,1.7451345920562744,5.7266721881396485,-0.0432777404785156,0.298631340265274,0.2492503225803375,0.2434574663639068,813.7787475585938,338.0309753417969,71.92855072021484,29.87800025939941,6.6148858070373535,0.4223016202449798,4.188869953155518,0.4223016202449798,3835926,878265,30.043615341186523,477.8254699707031,0.000595889694523,0.0135747464373707,0.0013345939805731,0.217863067984581,-0.2509487569332123,0.16018046438694
201,12x0128_10d@9,9069952,0.5811726638498117,1.700167536735535,5.474864555830893,-0.0775690525770187,0.307794839143753,0.2434951066970825,0.2381355911493301,908.4722290039062,368.825439453125,80.2983627319336,32.59987258911133,6.7286882400512695,0.4133310914039612,4.302672863006592,0.4133310914039612,3837829,876362,29.97851753234864,470.5728454589844,0.0005131407524459,0.0123375775292515,0.0012244958197697,0.2169951498508453,-0.248484805226326,0.1597208827733993
202,12x0256_01L@0,22858496,0.5604416490374591,1.85201108455658,6.372622527073551,-0.2451398968696594,0.4177936613559723,0.2593792378902435,0.2957298159599304,436.7283630371094,204.1401824951172,27.295522689819336,12.758761405944824,5.97490119934082,0.4584849178791046,3.202311754226685,0.4584849178791046,3568793,1145398,39.181678771972656,669.594970703125,0.0013933710288256,0.024561246857047,0.0006368056638166,0.18933767080307,-0.2836134731769562,0.1293553113937378
203,12x0256_01d@0,22858496,0.5593152747176057,1.8573319911956787,6.406621027796545,-0.2494556307792663,0.4267060756683349,0.2528053522109985,0.2889554500579834,408.4305419921875,191.9823760986328,25.52690887451172,11.99889850616455,5.906545639038086,0.4616653621196747,3.133957624435425,0.4616653621196747,3611970,1102221,37.704681396484375,640.719482421875,0.0015087706269696,0.0262492448091506,0.0006909179501235,0.1904900521039962,-0.2793722152709961,0.1310919672250747
204,12x0256_03d@2,22858496,0.6054497425990737,1.556857347488403,4.743889398691188,-0.3297075927257538,0.4129093587398529,0.2865482866764068,0.2685411870479584,654.2413330078125,301.5846862792969,40.89008331298828,18.84904289245605,6.381678104400635,0.4517157673835754,3.609089374542236,0.4517157673835754,3552839,1161352,39.72743225097656,653.8941040039062,0.0007974781328812,0.0163978971540927,0.0010199857642874,0.173844426870346,-0.2838897109031677,0.1226958036422729
205,12x0256_10L@5,22858496,0.6289803597228059,1.4139448404312134,4.112145206652347,-0.3779007792472839,0.3671196401119232,0.3147551119327545,0.2685680389404297,2009.099365234375,894.5889892578125,125.56871032714844,55.91181182861328,7.5124664306640625,0.4293040633201599,4.739877700805664,0.4293040633201599,3379596,1334595,45.65371322631836,763.8514404296875,0.0002341524086659,0.0043326234444975,0.0006043781759217,0.1566237360239029,-0.32234588265419,0.1015800088644027
206,12x0256_10L@9,22858496,0.642756702510542,1.3482024669647217,3.850497909054134,-0.3051486611366272,0.3321892321109772,0.3157106041908264,0.2701048851013183,2450.96533203125,1087.7811279296875,153.18533325195312,67.98632049560547,7.712675094604492,0.4251562356948852,4.940085887908936,0.4251562356948852,3338140,1376051,47.07183837890625,791.6973876953125,0.0001874381414381,0.0033018230460584,0.0004963528481312,0.1485121101140976,-0.3255884051322937,0.0947615653276443
207,12x0256_10d@5,22858496,0.6277141961982852,1.4224969148635864,4.147463385123833,-0.3867380619049072,0.4763108193874359,0.2712785899639129,0.2326089292764663,951.178466796875,413.440673828125,59.44865417480469,25.84004211425781,6.765841007232666,0.4303683638572693,3.993251800537109,0.4303683638572693,3558967,1155224,39.51780700683594,637.4122314453125,0.0004915276658721,0.011580241844058,0.0012003532610833,0.1824500858783722,-0.2934306859970093,0.1294260919094085
208,12x0256_10d@9,22858496,0.6368049490893656,1.3778642416000366,3.96642125718943,-0.2971183955669403,0.4713446497917175,0.2655739486217499,0.227067083120346,1045.2105712890625,449.28424072265625,65.3256607055664,28.080265045166016,6.862423896789551,0.4246385097503662,4.089834690093994,0.4246385097503662,3559920,1154271,39.48520660400391,638.5560302734375,0.0004348415241111,0.0093570183962583,0.0010799409355968,0.1798150092363357,-0.2961736917495727,0.126096025109291
209,12x0512_01L@0,64591360,0.6090055642042908,1.5469775199890137,4.697251357024066,0.0140275871381163,0.4946896433830261,0.2711050510406494,0.2685800790786743,688.3366088867188,320.810546875,30.420469284057617,14.17795753479004,6.432840824127197,0.4484103918075561,3.313678503036499,0.4484103918075561,3382154,1332037,45.56620788574219,770.1661987304688,0.0007803646149113,0.0149600589647889,0.0006502904579974,0.1681375503540039,-0.3058174848556518,0.1108667254447937
210,12x0512_01d@0,64591360,0.6067973614416403,1.558049559593201,4.749548493806672,0.0142689766362309,0.5043598413467407,0.2615455687046051,0.2599205672740936,640.0416259765625,298.85272216796875,28.286108016967773,13.207550048828123,6.3593525886535645,0.450457364320755,3.240190267562866,0.450457364320755,3434003,1280188,43.79256439208984,732.9774169921875,0.0008491713088005,0.0154135413467884,0.0007188557065092,0.1710933446884155,-0.3016302585601806,0.1136960908770561
211,12x0512_03d@2,64591360,0.6462809177553714,1.3280744552612305,3.773769824399797,-0.0263411831110715,0.4680631756782532,0.2818886041641235,0.241813525557518,898.238037109375,410.9143371582031,39.6968879699707,18.16002082824707,6.702293872833252,0.4410874247550964,3.5831310749053955,0.4410874247550964,3375189,1339002,45.804466247558594,786.382568359375,0.0005519219557754,0.0089155044406652,0.0007723799790255,0.1572119891643524,-0.3092449307441711,0.1050810813903808
212,12x0512_10L@5,64591360,0.6651696423666079,1.221368432044983,3.391826042740001,-0.1791316568851471,0.3522985875606537,0.3128828704357147,0.2473310232162475,2336.08203125,1078.9342041015625,103.24122619628906,47.6826057434082,7.65852165222168,0.4378706812858581,4.5393595695495605,0.4378706812858581,3171431,1542760,52.77460479736328,967.6176147460938,0.0002073059295071,0.0032848548144102,0.000517891079653,0.1364433914422989,-0.3267153203487396,0.0861921831965446
213,12x0512_10L@9,64591360,0.6786097698441806,1.1628321409225464,3.198980422036484,-0.5147465467453003,0.594796359539032,0.3164383769035339,0.2506978213787079,2798.4853515625,1325.0911865234375,123.67675018310548,58.561309814453125,7.835756778717041,0.4437240362167358,4.716594219207764,0.4437240362167358,3093930,1620261,55.42575073242188,1039.5557861328125,0.0001766087953001,0.0023402292281389,0.0004532040620688,0.1241972967982292,-0.330100804567337,0.0771433338522911
214,12x0512_10d@5,64591360,0.663363200990361,1.2325172424316406,3.4298524488742617,-0.0493391714990139,0.4959766268730163,0.2637438178062439,0.2073827534914016,1218.6356201171875,538.7931518554688,53.85660171508789,23.81151962280273,7.013047218322754,0.428894579410553,3.893884897232056,0.428894579410553,3381538,1332653,45.5872802734375,799.0053100585938,0.0003862143785227,0.0062135574407875,0.0009263487299904,0.1684282273054123,-0.3177083134651184,0.1117370501160621
215,12x0512_10d@9,64591360,0.6713106097036617,1.1976629495620728,3.3123667018843306,-0.1084771826863288,0.5164555907249451,0.2612543404102325,0.2039103955030441,1317.9951171875,588.7819213867188,58.24771499633789,26.02073097229004,7.091080188751221,0.428133875131607,3.971917629241944,0.4281339049339294,3369206,1344985,46.00913238525391,814.177978515625,0.000358949531801,0.0049808681942522,0.0007336074486374,0.1580231040716171,-0.3162885010242462,0.1032062768936157
216,12x0768_01L@0,125198592,0.6260687563491133,1.4435347318649292,4.235641243469572,-0.1311756670475006,0.5652253031730652,0.2611406147480011,0.244781494140625,857.5519409179688,408.3355712890625,30.94424057006836,14.734540939331056,6.648675441741943,0.4564602375030517,3.3267807960510254,0.4564602375030517,3331914,1382277,47.28481674194336,821.2625122070312,0.0006331228651106,0.0113398814573884,0.0007502943044528,0.1603756994009018,-0.3076403141021728,0.1055874079465866
217,12x0768_01d@0,125198592,0.6233703368156189,1.458127498626709,4.297904157415295,-0.1314682811498642,0.5745655298233032,0.2496012300252914,0.234821081161499,798.4957275390625,380.1390075683594,28.813232421875,13.717085838317873,6.576893329620361,0.4578872621059418,3.2549984455108643,0.4578872621059418,3395110,1319081,45.12301254272461,770.5745239257812,0.0006851835642009,0.0113299647346138,0.0008167410269379,0.1635811775922775,-0.3030238747596741,0.1088412106037139
218,12x0768_03d@2,125198592,0.6617037610083999,1.2455142736434937,3.474721297504784,-0.1311471313238144,0.5439070463180542,0.2752402722835541,0.2223540544509887,1029.218994140625,493.9847412109375,37.13874435424805,17.82513999938965,6.8289642333984375,0.4614825844764709,3.507069826126098,0.4614825844764709,3282437,1431754,48.97732162475586,908.2254638671876,0.0005137650878168,0.0085908761247992,0.0008952827192842,0.1495881974697113,-0.3115086555480957,0.1003591641783714
219,12x0768_10L@5,125198592,0.6784941626870582,1.1535929441452026,3.169560529797164,-0.3408055603504181,0.4759613871574402,0.313739538192749,0.233697697520256,2381.965576171875,1184.4012451171875,85.95178985595703,42.738399505615234,7.663666725158691,0.4677183032035827,4.341771602630615,0.4677183032035827,3057613,1656578,56.6680793762207,1116.6287841796875,0.0002277943422086,0.0024803385604172,0.0006424905150197,0.1301229000091552,-0.3254587352275848,0.0820624381303787
220,12x0768_10L@9,125198592,0.6907754609914937,1.1076061725616455,3.0271033511786123,-0.6922944784164429,0.8058966398239136,0.3210066556930542,0.2371640652418136,2835.310302734375,1464.9976806640625,102.3104476928711,52.863548278808594,7.831060886383057,0.480057418346405,4.5091657638549805,0.480057418346405,2929882,1784309,61.03749084472656,1232.7764892578125,0.0002029471215792,0.0016362279420718,0.0005865935236215,0.1180890724062919,-0.3274596631526947,0.0724517032504081
221,12x0768_10d@5,125198592,0.6765659625801905,1.165711760520935,3.208205544802078,-0.2216572314500808,0.5859081149101257,0.2627959847450256,0.1937715709209442,1273.7698974609375,618.7002563476562,45.96321487426758,22.325424194335938,7.038984298706055,0.4690787196159363,3.717090129852295,0.4690787196159363,3224042,1490149,50.974891662597656,994.2839965820312,0.0004229515616316,0.0057866876013576,0.001368747325614,0.1640882939100265,-0.3129918277263641,0.1109932214021682
222,12x0768_10d@9,125198592,0.6824865338874275,1.1470831632614136,3.1489943983827966,-0.3816108703613281,0.6953399777412415,0.2624342143535614,0.1911765187978744,1377.537353515625,694.8839721679688,49.70759201049805,25.074466705322266,7.111831188201904,0.4776424169540405,3.789935827255249,0.4776424169540405,3211918,1502273,51.38962936401367,1023.1016845703124,0.0004143829864915,0.0045463987626135,0.0009949371451511,0.1520197689533233,-0.3152509331703186,0.100440613925457
223,12x1024_01L@0,204680192,0.6311582288644132,1.414060115814209,4.112619263088971,-0.3200657367706299,0.6020830869674683,0.2371101975440979,0.2176409065723419,1038.9342041015625,487.4953308105469,32.46669387817383,15.23422908782959,6.843634605407715,0.4497089982032776,3.3778979778289795,0.4497089982032776,3426034,1288157,44.06516647338867,738.0013427734375,0.0005161143490113,0.0088829454034566,0.0007175882929004,0.1650956124067306,-0.312183678150177,0.1080217361450195
224,12x1024_01d@0,204680192,0.6279407438016003,1.430945873260498,4.182653581633471,-0.3302845358848572,0.6139410138130188,0.2241376340389251,0.2062592655420303,977.444580078125,456.6806640625,30.545143127441406,14.271270751953123,6.782968521118164,0.4495035111904144,3.317232370376587,0.4495035111904144,3493841,1220350,41.7456283569336,677.9105834960938,0.0005512630450539,0.0095694474875926,0.0007806809153407,0.1699629575014114,-0.3077175915241241,0.1121806725859642
225,12x1024_03d@2,204680192,0.6662690770370034,1.2223974466323853,3.395318077585175,-0.3807665109634399,0.6167828440666199,0.2437371909618377,0.1946155279874801,1287.321533203125,596.5191650390625,40.228797912597656,18.641223907470703,7.061027050018311,0.4423290491104126,3.5952906608581543,0.4423290491104126,3373484,1340707,45.86279296875,805.619384765625,0.0003915526613127,0.0059304637834429,0.0006445000180974,0.1544345021247863,-0.3230924904346466,0.1003820076584816
226,12x1024_10L@5,204680192,0.683272450432636,1.1320148706436155,3.1019001354760447,-1.137982964515686,1.176217555999756,0.2948819100856781,0.2155493944883346,2889.015380859375,1434.7747802734375,90.28173065185548,44.83671188354492,7.85813045501709,0.4635038077831268,4.392394542694092,0.4635038077831268,3116296,1597895,54.6606559753418,1053.18017578125,0.0001876447204267,0.0021416235249489,0.0005057650851085,0.1297340840101242,-0.3308323919773102,0.0814174041152
227,12x1024_10L@9,204680192,0.6943121915065437,1.099848985671997,3.003712386086888,-1.422937273979187,1.4721499681472778,0.3078192472457886,0.2216478437185287,3420.039794921875,1817.925048828125,106.8762435913086,56.810157775878906,8.01462173461914,0.4851461946964264,4.548885345458984,0.4851461946964264,2977718,1736473,59.401123046875,1181.064453125,0.000176958128577,0.0012603984214365,0.0005193365504965,0.1157323196530342,-0.3324604034423828,0.0710461363196373
228,12x1024_10d@5,204680192,0.6806470012882243,1.1476131677627563,3.1506638219505665,-0.6750837564468384,0.970203459262848,0.2360606044530868,0.1704747378826141,1671.64794921875,784.3820190429688,52.23899841308594,24.511938095092773,7.321580410003662,0.4420482814311981,3.855844259262085,0.4420482814311981,3328778,1385413,47.39208984375,870.1524047851562,0.0003023856843356,0.0038398839533329,0.000648469896987,0.1579918712377548,-0.3254958093166351,0.1026848182082176
229,12x1024_10d@9,204680192,0.6848847990588517,1.1446045637130735,3.1411989671563054,-1.316146731376648,1.5520145893096924,0.2406087964773178,0.1702393144369125,1815.828857421875,916.3280029296876,56.7446517944336,28.63525009155273,7.393008708953857,0.4623031914234161,3.9272735118865967,0.4623031914234161,3296567,1417624,48.49396133422852,916.0267333984376,0.0003101539332419,0.0027593802660703,0.0005053453496657,0.1424253135919571,-0.3262270390987396,0.0909149870276451
